id,attester,recipient,refUID,revocable,revocationTime,revoked,expirationTime,data,schema.id,decodedDataJson
0x3bbe673d51c8e6e18899672e827f328b868ad1cd3163d4c54c631c3257339535,0x357458739F90461b99789350868CD7CF330Dd7EE,0x56d053f22214b6cCf9CE6ac5DAcCCBbfe8Beb43D,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3bc485a072c983da18a376d5bdcdea85922512e153b531aab1496d7516236c49,0x357458739F90461b99789350868CD7CF330Dd7EE,0xFeA861C7374e68D6742834DB68233B027E0475f7,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3bf7388c0438e67613ae593c39501dcad7693364492406ecbb8c7ce2cde0abfd,0x357458739F90461b99789350868CD7CF330Dd7EE,0x558979CC4cfFbdFC61EF1f70Fa076AB430Dc5680,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3bf93cd36d12457b983ae78af9763600965434a1a18fb160a9f2a00533abd6fb,0x357458739F90461b99789350868CD7CF330Dd7EE,0x3Bec6a2F22fF9d347cf5577daF008879bE5e38eB,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3c01b1bb2c38c422d8999b83b2bec897b42cff37539608cfdaf929f727297c5d,0x357458739F90461b99789350868CD7CF330Dd7EE,0x202a9d508C1CB56D435C2c6245F20de74278C66B,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3c073b49bd135ba895aab2c333cf055bdc9d52d7f41cf210d1264e936b68e378,0x357458739F90461b99789350868CD7CF330Dd7EE,0xf14B72824ccB6bDCb4447cbF47288524F333c513,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3c1a9d88805c85a4dc1e9967b65b48cea671af2126874ad68f5bab542a4003d3,0x357458739F90461b99789350868CD7CF330Dd7EE,0x3f158053Bcf7b4BC4f3FD6332fc47193Ab0004FB,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3c3512a24b669cb7d62cf993c148cd0ef5684faf00383c10eaf50c73840c3311,0x357458739F90461b99789350868CD7CF330Dd7EE,0x45DA5192F725e4E855E3876f265474A36AC66431,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3c513881767cace778dd33f6f3a91b4f7ce67ef3aca9d296475491d7aebd2e14,0x357458739F90461b99789350868CD7CF330Dd7EE,0x09f9456bAeE409B3B2Eb1cAaD12b8673fD828E9E,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3c57217b35d0f310ce4b95a1fc5460ed04711c3a1e2e28175d79a57950812090,0x357458739F90461b99789350868CD7CF330Dd7EE,0x9E7EA4C13c92D3e551C29B4A6fE1f2a768d8Af46,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3c59d03b1338b0de108654ce6184c1cc9e2eb678813a8ad47e5b00e8fabaaba8,0x357458739F90461b99789350868CD7CF330Dd7EE,0xb047626340405bbA361712417ABA0A8236F36622,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3c6a61b37c3078b77ad0b639a66262406060d4d9b09a5283dd143a65b73fd452,0x357458739F90461b99789350868CD7CF330Dd7EE,0xa24c2F1193393f9e02D4fc7B854D39587FE7A117,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3c735dba5fa842d90b37002590763c820dac2400f45813d248dc67c17f40de72,0x357458739F90461b99789350868CD7CF330Dd7EE,0x1053F78576E0F63a1018C305d9Dc61aCFeAB57c5,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3ca90ccf4225be7a246ade5ea60518e45ee01e6020fe8771a79f66e840b1bc9a,0x357458739F90461b99789350868CD7CF330Dd7EE,0x1cca1310E0623315F1A262635e3D41938080E452,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3cb84cc5bf302e2b7ec8713d9cb29f9a0b9b7e27a33572210f6b064b8174b524,0x357458739F90461b99789350868CD7CF330Dd7EE,0x54Ab2C0733a80790ABbd946Ba262ac60B68F15F9,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3cd8bda11b570d9f0d6290570ebf6eaee672d781744c0c246abbb1d4b8235095,0x357458739F90461b99789350868CD7CF330Dd7EE,0xF287A8E46CEa143d932B0FbEF210b1919E183c24,0x0000000000000000000000000000000000000000000000000000000000000000,1,1719519523,1,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3cddeb0acf2d5b9c8ba47999fdb2a231d8cb79278ea48362b88ef57ce35d82b3,0x357458739F90461b99789350868CD7CF330Dd7EE,0x61355c75ea61C637A53860eadBA0385110BAb6A2,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3cf37ef44c712ccbfc0fa8539f8f18587cf0b86d613eddd78ecc4f83dfa9ab9c,0x357458739F90461b99789350868CD7CF330Dd7EE,0x620A8e4DF61695fAF8846e6eF267Dfb973b119Ab,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3d0e428a36ddc7b7f4079bc2d7b0c9295438a6b07d9dfa26e8f403b05ddc804a,0x357458739F90461b99789350868CD7CF330Dd7EE,0x890ca8433B3Fe4c3747746D40Da185eff35a09a8,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3d3a5d7e9250c06c569819b4497da7cfd8bd2b8dde1ea123aea65a42c24473a5,0x357458739F90461b99789350868CD7CF330Dd7EE,0xB62dA20D32F9b6875Fb220559F014B5EFf65aC59,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3d3bf23ab1ee34e433e8ebc2e2cee7e07778a9c1c690aad24f1d4fc0585bca00,0x357458739F90461b99789350868CD7CF330Dd7EE,0x3F679442D1D0C0cc52F599Fd1C5445Ac26BC1a75,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3d42c09462c93e3efa66df21b88703e67e86267dd8e4cdce96cad7c2100aa5d8,0x357458739F90461b99789350868CD7CF330Dd7EE,0x7462054A0AAe0f802719956d905612264eEf9F19,0x0000000000000000000000000000000000000000000000000000000000000000,1,1719519761,1,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3d4322df92f2738a09dd5f5a0b15ad9d6aa708fd883e650b76aa35c09d8ba09c,0x357458739F90461b99789350868CD7CF330Dd7EE,0x08E9C9B8f09E490C9Bc65Af7b949B0E337754Bb7,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3d98b6b37e076abc825b9ae480aef7a4acd5acb45fc6fa8cddb9057e28ae65ed,0x357458739F90461b99789350868CD7CF330Dd7EE,0x8E3F317892e8e71F6B3cdd2C7651Cb2309e7C1fB,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3da565f0225a327a7cbf7881a37c167f95d33d99e423cfbd0f61698487e63b6e,0x357458739F90461b99789350868CD7CF330Dd7EE,0x4F153e7944F6600C5Da0580C632cc0D9cC65Dbfe,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3df01db550da6e23353bd3d64f12a3ca851bb30a30017cfb1c372b246a0bfcd6,0x357458739F90461b99789350868CD7CF330Dd7EE,0x058ba2e2DC4Be13d189e00E4946F0b5cC186b387,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3dfdee8b748265796d923ca765ce016cdf82c8c4a522d2e2896955aea9584cdf,0x357458739F90461b99789350868CD7CF330Dd7EE,0xf13C24D61212d2714b028102C08ee6c99b0238D1,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3e0268ebf02ff1554d934fe8691a5e14d9b028c0ead8a4087c1bed07bd72994e,0x357458739F90461b99789350868CD7CF330Dd7EE,0xA82A112F3a20493CC07E9564bE7C840016C255A6,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3e2efd72d54f604053720b85ed8d6945319ef507276967a9431f2b86ff41ae15,0x357458739F90461b99789350868CD7CF330Dd7EE,0x9345E45B1E4bb66a9Ff4F0eAEC4BEA2ebE268ED3,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3e45be3ea09e4f863c5a850319dda3dcc68390115a4fe555f092662e9c5ab395,0x357458739F90461b99789350868CD7CF330Dd7EE,0x64AFE95DaB1397FCc883be0E2357E5A2fA243d55,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3e4e995487b81e7403d53b064dabc542f69c4b1fe4fdfface56f8f73b23d96f8,0x357458739F90461b99789350868CD7CF330Dd7EE,0xd4e75c87E3543f043985056565Cdd48Da872760e,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3e581ab24b2de6c705bc007fd21a33ab8f4283b0e1a82512fe42295eb8a60512,0x357458739F90461b99789350868CD7CF330Dd7EE,0x416e0C10a3760A35f1891455f30e415e96FBD779,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3ea5b58b10da4c14cad815040c436874492fa5e72ddb12a78dd6fb5c2c138ba8,0x357458739F90461b99789350868CD7CF330Dd7EE,0x4b3aa877ABF0aBC604a4F2d3994FE83C11048464,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3eaff4f7c4f2ebb407e3eff3b5a7f9315ed0e5cd4f04b05d066644996106c8a5,0x357458739F90461b99789350868CD7CF330Dd7EE,0xf584871dCe34A4FE1a3719B2b9A7bc0c307B7BF8,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3eced10e2e34f0f6cd1a359c448a9a716abd5ba242c377421edac8a032bb22cc,0x357458739F90461b99789350868CD7CF330Dd7EE,0x8aEb2A694589a6ACaD9716d23198ed3784d4C50e,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3eeadaae7c20b2573206d35dc80cc3516cbc2e1e174bd05dfaad7d1ebe1ac668,0x357458739F90461b99789350868CD7CF330Dd7EE,0x1e019f1F3159b661f4954eFDf8561EafcCeAB4dc,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3eef3ebfc65efd88880640d7980e7292a3d42e962335a6fa4df049f1b2d4d87e,0x357458739F90461b99789350868CD7CF330Dd7EE,0x1bac02be89119ef56907A4c43beAA63cb3ff5721,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3efc3aba86224fb685c6ca7fc2dd2edf368e0e30d9a7f6593a62be333db31e5c,0x357458739F90461b99789350868CD7CF330Dd7EE,0xeCEA26610CA4D8D0E434a5bB485B8DDb499F28F4,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3f23704fe2fbca4deebe2602fc9be3dcc45b7b5f8e090e06f1d2c36a7f373a87,0x357458739F90461b99789350868CD7CF330Dd7EE,0x1b459B15c6378cDC2412109495885940fc159977,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3f30cf0e424fab3735a835915bd08e01df844350597f568b6eed83a5c4e0aa8e,0x357458739F90461b99789350868CD7CF330Dd7EE,0x4818b5500bF85d46cA22C622dBcC05D0820C8629,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3f408189644d5284bed79d392dfe98979db697ac944f693862e9f4ed8384327f,0x357458739F90461b99789350868CD7CF330Dd7EE,0xc7459B25B906773759383F19E27e7b47C40f9294,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3f42a780048d1af6f5564e58ff740b553d3eef8a82c1ad7591ed7e12e26f1e2b,0x357458739F90461b99789350868CD7CF330Dd7EE,0x35d666A62f904Ac72622Ee92deBed9Fa6793cEB0,0x0000000000000000000000000000000000000000000000000000000000000000,1,1719519465,1,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3f58b1850359429cd932d6878d85faa5a2f021857442acc3faf14bb861901353,0x357458739F90461b99789350868CD7CF330Dd7EE,0xd8b2813188026f380Ec1746f166DEb6651a2719d,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3f666e653e093b583b0c35a994f017742b56da9f8e39acf35a58b95ae7e877ab,0x357458739F90461b99789350868CD7CF330Dd7EE,0xB3a25c823b244cb2a61a5E272Cb93aFE6ad27c81,0x0000000000000000000000000000000000000000000000000000000000000000,1,1719519819,1,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3f681f7a5173be3b12270a605d8dbbf79d55c82cabf12bcd0e0c8097f3c211c5,0x357458739F90461b99789350868CD7CF330Dd7EE,0x6D5e16998C943C57028C429936cc1Cba369F65AA,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,
0x3f7d2dc10c1c0a4f35a01337e486c345fc0f3b34f68e1e37714e06f0d2b63624,0x357458739F90461b99789350868CD7CF330Dd7EE,0xb427553A0017ffb0eD12D389b690482E90ab1d74,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
0x3f9cdbc9c1e92c651ac0e8773d0dda386e8afcc1c597f9fbe2fc04d24f118237,0x357458739F90461b99789350868CD7CF330Dd7EE,0x713EBD5faCc72cCB521A2a1ac4A71132E04D02f8,0x0000000000000000000000000000000000000000000000000000000000000000,1,0,,0,0x0000000000000000000000000000000000000000000000000000000000000001,0x254bd1b63e0591fefa66818ca054c78627306f253f86be6023725a67ee6bf9f4,"[{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""signature"":""bool verifiedCoinbaseOne"",""value"":{""name"":""verifiedCoinbaseOne"",""type"":""bool"",""value"":true}}]"
